docid;rank_score;fqcategory;mes:key;title;mes:key;mes:group
29443;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/232/carolyn-fowler;Carolyn Fowler - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/232/carolyn-fowler;
25960;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2320/nathan-k-cobb;Nathan K. Cobb - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2320/nathan-k-cobb;
25879;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2323/juhee-cho;Juhee Cho - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2323/juhee-cho;
26619;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2328/andres-g-lescano;Andres G. Lescano - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2328/andres-g-lescano;
26474;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2331/lindsay-r-grant;Lindsay R. Grant - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2331/lindsay-r-grant;
28112;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2339/sanjay-jain;Sanjay Jain - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2339/sanjay-jain;
26074;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2341/thomas-r-kirchner;Thomas R. Kirchner - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2341/thomas-r-kirchner;
20995;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2344/anne-palmer;Anne Palmer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2344/anne-palmer;
27667;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2346/robert-weatherholtz;Robert Weatherholtz - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2346/robert-weatherholtz;
26062;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2352/colleen-l-barry;Colleen L. Barry - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2352/colleen-l-barry;
24946;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2354/raymond-stephen-niaura;Raymond Stephen Niaura - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2354/raymond-stephen-niaura;
25804;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2355/david-r-baker;David R. Baker - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2355/david-r-baker;
26349;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2356/christopher-l-smith;Christopher L. Smith - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2356/christopher-l-smith;
27274;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2357/monica-fox;Monica Fox - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2357/monica-fox;
26104;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2371/ayse-p-gurses;Ayse P. Gurses - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2371/ayse-p-gurses;
26995;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2372/amita-gupta;Amita Gupta - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2372/amita-gupta;
27907;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2376/jamie-perin;Jamie Perin - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2376/jamie-perin;
18619;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2379/hsien-yen-chang;Hsien-Yen Chang - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2379/hsien-yen-chang;
30801;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2380/abhai-k-tripathi;Abhai K. Tripathi - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2380/abhai-k-tripathi;
28676;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2394/keeve-e-nachman;Keeve E. Nachman - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2394/keeve-e-nachman;
29113;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2399/timothy-m-shields;Timothy M. Shields - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2399/timothy-m-shields;
27806;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/240/shannon-frattaroli;Shannon Frattaroli - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/240/shannon-frattaroli;
28294;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/241/kevin-frick;Kevin Frick - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/241/kevin-frick;
27572;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2424/yvonne-yin-on-tam;Yvonne Yin On Tam - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2424/yvonne-yin-on-tam;
21453;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2426/susan-michelle-gross;Susan Michelle Gross - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2426/susan-michelle-gross;
27729;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2433/stefan-baral;Stefan Baral - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2433/stefan-baral;
27794;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2435/bareng-aletta-sanny-nonyane;Bareng Aletta Sanny Nonyane - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2435/bareng-aletta-sanny-nonyane;
13072;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2436/corinne-e-joshu;Corinne E. Joshu - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2436/corinne-e-joshu;
30849;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2439/christine-m-weston;Christine M. Weston - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2439/christine-m-weston;
23494;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2443/joanna-cohen;Joanna Cohen - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2443/joanna-cohen;
26991;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2450/larissa-jennings;Larissa Jennings - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2450/larissa-jennings;
27245;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2457/craig-evan-pollack;Craig Evan Pollack - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2457/craig-evan-pollack;
26569;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2459/anne-e-burke;Anne E. Burke - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2459/anne-e-burke;
25020;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2460/catherine-h-maulsby;Catherine H. Maulsby - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2460/catherine-h-maulsby;
27564;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2465/cyrus-y-engineer;Cyrus Y. Engineer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2465/cyrus-y-engineer;
29423;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2470/monique-f-stins;Monique F. Stins - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2470/monique-f-stins;
22429;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2471/brion-maher;Brion Maher - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2471/brion-maher;
20078;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2472/fengyi-wan;Fengyi Wan - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2472/fengyi-wan;
31843;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2483/cynthia-l-sears;Cynthia L. Sears - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2483/cynthia-l-sears;
28102;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2489/alain-k-koffi;Alain K. Koffi - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2489/alain-k-koffi;
23290;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2490/deborah-gioia-hasick;Deborah Gioia-Hasick - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2490/deborah-gioia-hasick;
20165;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2498/anthony-k-l-leung;Anthony K. L. Leung - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2498/anthony-k-l-leung;
27992;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2500/laura-l-hammitt;Laura L. Hammitt - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2500/laura-l-hammitt;
27713;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2503/rachel-a-chambers;Rachel A.  Chambers - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2503/rachel-a-chambers;
27913;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2510/e-wangeci-kagucia;E. Wangeci Kagucia - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2510/e-wangeci-kagucia;
24246;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2515/dagna-o-constenla;Dagna O. Constenla - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2515/dagna-o-constenla;
26916;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2516/abdulgafoor-m-bachani;Abdulgafoor M. Bachani - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2516/abdulgafoor-m-bachani;
25986;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2517/michael-a-yonas;Michael A. Yonas - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2517/michael-a-yonas;
15431;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2518/xiaobin-wang;Xiaobin Wang - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2518/xiaobin-wang;
29056;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2528/henry-eric-fessler;Henry Eric Fessler - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2528/henry-eric-fessler;
27171;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2529/david-w-dowdy;David W. Dowdy - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2529/david-w-dowdy;
27890;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2530/asha-george;Asha George - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2530/asha-george;
29353;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2534/joanne-rosen;Joanne Rosen - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2534/joanne-rosen;
26590;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2545/rebkha-atnafou;Rebkha Atnafou - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2545/rebkha-atnafou;
21561;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2547/terrinieka-williams-powell;Terrinieka Williams Powell - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2547/terrinieka-williams-powell;
23424;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2548/daniela-c-rodriguez;Daniela C. Rodriguez - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2548/daniela-c-rodriguez;
22887;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/255/gail-geller;Gail Geller - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/255/gail-geller;
28070;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2551/margery-b-daniels;Margery B. Daniels - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2551/margery-b-daniels;
28018;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2553/anne-f-kenney;Anne F. Kenney - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2553/anne-f-kenney;
27476;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2567/david-chin;David Chin - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2567/david-chin;
27468;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2569/zulfiqar-bhutta;Zulfiqar Bhutta - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2569/zulfiqar-bhutta;
29383;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2570/clarence-k-lam;Clarence K. Lam - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2570/clarence-k-lam;
25875;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/259/andrea-gielen;Andrea Gielen - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/259/andrea-gielen;
25205;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2592/zackary-d-berger;Zackary D. Berger - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2592/zackary-d-berger;
27586;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2593/david-a-thompson;David A. Thompson - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2593/david-a-thompson;
19194;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2594/elizabeth-j-letourneau;Elizabeth J. Letourneau - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2594/elizabeth-j-letourneau;
27201;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2595/christopher-d-heaney;Christopher D. Heaney - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2595/christopher-d-heaney;
29219;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2596/katherine-parris-frey;Katherine Parris Frey - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2596/katherine-parris-frey;
20704;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2597/xiumei-hong;Xiumei Hong - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2597/xiumei-hong;
26094;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2598/guoying-wang;Guoying Wang - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2598/guoying-wang;
25824;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2599/ellen-sidransky;Ellen Sidransky - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2599/ellen-sidransky;
27191;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/26/marycatherine-augustyn;Marycatherine Augustyn - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/26/marycatherine-augustyn;
28412;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/260/alice-gifford;Alice Gifford - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/260/alice-gifford;
20909;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2600/jessica-m-rath;Jessica M. Rath - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2600/jessica-m-rath;
23838;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2601/julie-c-sapp;Julie C. Sapp - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2601/julie-c-sapp;
26083;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/261/robert-h-gilman;Robert H. Gilman - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/261/robert-h-gilman;
22386;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2624/gerard-e-mullin;Gerard E. Mullin - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2624/gerard-e-mullin;
28028;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2625/nancy-e-glass;Nancy E. Glass - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2625/nancy-e-glass;
25546;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2627/james-f-mosher;James F. Mosher - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2627/james-f-mosher;
26001;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2628/gillian-hooker;Gillian Hooker - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2628/gillian-hooker;
25962;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/263/joel-gittelsohn;Joel Gittelsohn - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/263/joel-gittelsohn;
29551;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2638/elyse-lasser;Elyse Lasser - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2638/elyse-lasser;
26017;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2646/debra-j-h-mathews;Debra J. H. Mathews - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2646/debra-j-h-mathews;
31901;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2647/photini-sinnis;Photini Sinnis - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2647/photini-sinnis;
26486;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2648/caroline-moreau;Caroline Moreau - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2648/caroline-moreau;
30958;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2652/sung-jae-cha;Sung-Jae Cha - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2652/sung-jae-cha;
24856;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2654/cui-yang;Cui Yang - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2654/cui-yang;
23457;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2655/amanda-c-palmer;Amanda C. Palmer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2655/amanda-c-palmer;
28106;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2668/allison-n-ingalls;Allison N. Ingalls - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2668/allison-n-ingalls;
27982;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2675/petros-c-karakousis;Petros C. Karakousis - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2675/petros-c-karakousis;
27707;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2683/emily-b-wilson;Emily B. Wilson - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2683/emily-b-wilson;
28272;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2691/charlene-edie-gamaldo;Charlene Edie Gamaldo - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2691/charlene-edie-gamaldo;
29110;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2693/jeffrey-p-kahn;Jeffrey P. Kahn - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2693/jeffrey-p-kahn;
27615;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2707/larry-williams-chang;Larry Williams Chang - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2707/larry-williams-chang;
26734;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2709/julie-a-denison;Julie A. Denison - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2709/julie-a-denison;
29208;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/271/toby-gordon;Toby Gordon - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/271/toby-gordon;
26608;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2710/christine-marie-george;Christine Marie George - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2710/christine-marie-george;
27398;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2711/jessica-c-jones-smith;Jessica C. Jones-Smith - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2711/jessica-c-jones-smith;
25170;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2713/jennifer-l-pearson;Jennifer L. Pearson - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2713/jennifer-l-pearson;
25305;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2716/katherine-footer;Katherine Footer - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2716/katherine-footer;
29653;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2762/hadi-h-k-kharrazi;Hadi H. K. Kharrazi - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2762/hadi-h-k-kharrazi;
26704;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2770/jose-g-rimon;Jose G. Rimon - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2770/jose-g-rimon;
26509;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/278/ronald-gray;Ronald Gray - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/278/ronald-gray;
29375;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2783/suchi-saria;Suchi Saria - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2783/suchi-saria;
30108;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2784/karen-davis;Karen Davis - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2784/karen-davis;
23363;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2785/kristen-hurley;Kristen Hurley - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2785/kristen-hurley;
26456;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2790/natalia-alfonso;Natalia Alfonso - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2790/natalia-alfonso;
26343;0;Web:jhuedu-pubhealth;https://www.jhsph.edu/faculty/directory/profile/2797/nicholas-p-white;Nicholas P. White - Faculty Directory - Johns Hopkins Bloomberg School of Public Health;https://www.jhsph.edu/faculty/directory/profile/2797/nicholas-p-white;
